YEAR,MO,DY,PS,WS10M,WS50M,RH2M,QV2M,TS,T2M,T2M_MAX,T2M_MIN,WS2M,PRECTOTCORR
1986,10,8,100.97,1.31,2.45,85.06,17.52,26.44,25.94,30.8,21.89,0.67,3.82
1986,10,9,100.94,1.02,1.77,84.94,18.07,27.03,26.51,30.98,22.82,0.53,3.51
1986,10,10,100.96,0.87,1.47,87.69,18.25,26.08,25.98,29.52,23.87,0.48,1.42
1986,10,11,100.9,0.69,1.23,92.81,18.43,25.08,25.11,26.91,23.74,0.34,4.3
1986,10,12,101.08,1.06,1.63,87.62,17.94,25.69,25.74,28.84,23.58,0.59,10.87
1986,10,13,101.11,0.8,1.3,83.38,17.64,26.47,26.4,30.8,23.26,0.41,3.89
1986,10,14,101.08,1.61,2.98,85.69,17.88,26.42,26.14,30.26,22.77,0.84,2.46
1986,10,15,101.06,1.55,2.84,84.19,17.52,26.57,26.19,31.36,22.08,0.79,2.27
1986,10,16,101,1.66,2.96,81.75,16.97,26.71,26.24,31.79,21.33,0.84,0.03
1986,10,17,100.89,1.6,2.88,81.75,17.27,27,26.49,31.83,21.64,0.84,1.4
1986,10,18,100.92,1.65,2.91,83,17.7,27.01,26.58,31.52,22.01,0.87,16.02
1986,10,19,100.94,1.73,3.08,83.94,18.01,27.1,26.65,31.64,22.44,0.94,8.33
1986,10,20,100.99,1.51,2.6,88.69,18.01,25.83,25.62,28.82,23.45,0.81,4.33
1986,10,21,100.99,1.23,2.26,91,17.64,24.82,24.76,27.12,23.05,0.62,5.46
1986,10,22,100.88,1.8,3.27,87.19,17.7,25.92,25.61,30.03,22.73,0.98,2.68
1986,10,23,100.84,1.82,3.09,89.75,18.31,25.83,25.63,28.48,23.14,1,25.7
1986,10,24,100.85,1.95,3.53,88.25,18.68,26.59,26.3,30.6,23.5,1.06,3.66
1986,10,25,100.94,1.8,3.16,87.25,18.92,27.01,26.76,30.99,23.43,0.98,24.34
1986,10,26,100.89,0.89,1.55,85.25,19.1,27.48,27.28,31.51,24.36,0.47,9.95
1986,10,27,100.77,1.25,1.94,88.62,18.92,26.4,26.37,28.9,24.12,0.7,6.01
1986,10,28,100.79,1.5,2.7,89.06,18.98,26.6,26.37,30.09,23.92,0.83,18.85
1986,10,29,100.93,1.51,2.77,86.06,18.37,26.88,26.49,30.76,23.3,0.79,8.95
1986,10,30,100.85,1.36,2.53,84.69,18.31,27.27,26.75,31.15,22.39,0.7,1.49
1986,10,31,100.75,1.47,2.63,86.88,18.74,26.87,26.6,30.42,23.61,0.77,36.15
1986,11,1,100.78,1.51,2.68,84.5,18.07,26.95,26.59,31.34,22.66,0.8,6.76
1986,11,2,100.84,1.59,2.91,85.25,17.52,26.33,25.95,31.08,21.94,0.84,1.19
1986,11,3,100.88,1.64,2.77,90.06,18.19,25.58,25.48,28.81,23.06,0.89,4.12
1986,11,4,100.91,1.25,2.1,87.44,17.94,26.01,25.8,30.08,22.46,0.72,34.52
1986,11,5,100.9,1.14,1.88,87.81,18.25,25.99,25.98,29.51,23.25,0.66,4.43
1986,11,6,100.93,1.08,1.84,89.19,18.13,25.56,25.57,28.37,23.53,0.58,3.13
1986,11,7,100.88,1.51,2.59,86.12,17.52,25.81,25.63,29.4,22.3,0.83,3.57
1986,11,8,100.92,1.17,2.02,90.25,18.19,25.34,25.38,28.24,23.54,0.62,2.36
1986,11,9,100.94,1.49,2.26,86.56,18.07,25.83,26.02,29.23,23.04,0.85,8.9
1986,11,10,101.07,1.06,1.52,84.75,17.4,25.12,25.7,27.78,23.84,0.66,4.13
1986,11,11,101.11,1.3,2.16,85.56,17.4,25.69,25.65,29.43,21.95,0.68,7.69
1986,11,12,101.05,1.62,2.63,82.38,17.21,26.15,26.15,29.9,22.45,0.93,1.07
1986,11,13,101.09,0.96,1.62,80.75,17.03,25.92,26.3,29.43,22.66,0.54,11.14
1986,11,14,101.11,1.37,2.32,85.88,17.76,25.87,25.9,29.08,22.83,0.73,4.64
1986,11,15,101.1,1.74,3.13,85.06,17.82,26.41,26.22,30.6,23.14,0.94,15.39
1986,11,16,101,1.45,2.46,83.75,17.58,26.26,26.23,30.5,22.82,0.8,5.92
1986,11,17,100.99,1.98,3.34,89.44,18.19,25.8,25.62,29.24,23.05,1.09,52.14
1986,11,18,101.07,0.98,1.7,85.88,17.03,25.36,25.27,28.97,22.39,0.48,13.3
1986,11,19,101,1.32,2.37,84.56,17.21,25.98,25.68,29.72,22.1,0.65,11.23
1986,11,20,100.95,1.74,2.82,86.62,17.58,25.73,25.58,29.23,22.26,0.97,8.56
1986,11,21,100.94,1.2,1.8,86.25,18.01,26.11,26.03,29.48,22.74,0.67,7.25
1986,11,22,100.87,1.01,1.88,86.75,18.37,26.53,26.33,29.93,23.78,0.51,1.26
1986,11,23,100.86,1.25,2.27,89.81,18.62,25.84,25.86,28.34,24.19,0.66,1.71
1986,11,24,100.9,1.91,3.16,89.69,18.31,25.72,25.67,28.8,23.3,1.04,11.12
1986,11,25,100.94,0.91,1.41,86.69,17.88,25.58,25.8,28.3,23.85,0.49,37.67
1986,11,26,100.9,0.98,1.58,86.56,18.07,25.85,26.03,29.06,23.64,0.53,42.97
1986,11,27,100.89,1,1.72,85.94,18.37,26.51,26.44,29.76,23.19,0.53,8.02
1986,11,28,100.85,1.66,2.83,92.12,19.04,25.73,25.76,28.4,23.98,0.9,34.03
1986,11,29,100.96,1.48,2.31,89.44,17.94,25.42,25.39,28.58,23.14,0.81,23.41
1986,11,30,100.94,1.73,2.8,88.81,17.76,25.44,25.32,28.65,22.56,0.94,0.95
1986,12,1,100.91,1.14,1.9,83.75,17.64,26.36,26.26,29.85,22.6,0.64,7.06
1986,12,2,100.91,1.32,2.45,88.5,18.74,26.49,26.28,29.49,23.29,0.71,1.77
1986,12,3,100.95,1.66,2.95,84.75,18.25,26.98,26.68,31.12,23.33,0.88,0.16
1986,12,4,100.94,1.22,1.88,82.94,17.15,25.94,26,29.94,22.07,0.64,1.09
1986,12,5,100.9,1.64,3.03,84.88,17.76,26.53,26.19,30.9,22.12,0.87,0.25
1986,12,6,100.96,1.9,3.38,87.69,18.62,26.61,26.34,30.41,22.65,1.02,12.1
1986,12,7,101.01,1.77,3.07,86.06,18.62,26.96,26.73,30.9,23.4,0.95,2.27
1986,12,8,100.95,1.74,3.05,85.69,18.55,27.01,26.76,30.84,23.44,0.94,0.04
1986,12,9,100.95,1.31,2.35,85.88,18.43,26.79,26.56,30.42,23.79,0.7,0.32
1986,12,10,100.91,1.42,2.47,85.38,18.37,27.05,26.65,31.07,23.08,0.76,5.3
1986,12,11,100.94,1.55,2.67,87.75,18.25,26.18,25.99,29.12,23.82,0.84,5.78
1986,12,12,100.93,1.2,2.07,86.31,17.94,26.18,26.03,29.81,22.98,0.65,9.14
1986,12,13,100.98,2.07,3.63,91.62,18.68,25.62,25.58,28.21,23.39,1.12,6.19
1986,12,14,101.01,1.73,3.02,92.31,18.13,24.92,24.98,27.55,23.29,0.91,1.37
1986,12,15,100.89,2.09,3.64,87.69,18.07,26.15,25.87,30.21,22.55,1.12,3.24
1986,12,16,100.91,1.77,3.38,89.5,18.07,25.44,25.43,28.4,23.11,0.91,2.46
1986,12,17,101.03,1.64,2.76,88.62,18.25,25.69,25.76,28.56,23.47,0.89,88.97
1986,12,18,101.09,1.02,1.77,84,17.7,26.67,26.37,30.73,22.44,0.52,17.39
1986,12,19,101.05,1.39,2.44,84.75,18.37,26.87,26.74,30.98,24.16,0.76,2.66
1986,12,20,101.11,1.94,3.41,87.44,18.19,26.36,26.07,29.96,23.19,1.05,7.53
1986,12,21,101.13,2.29,3.96,92.94,18.68,25.34,25.36,28.2,23.09,1.23,7.69
1986,12,22,101.22,1.84,3.23,92.75,18.37,25.05,25.12,27.38,23.58,0.98,2.35
1986,12,23,101.01,1.71,2.77,87.25,18.25,26.28,26.11,30.25,23.04,0.98,5.37
1986,12,24,101,2.5,4.29,87.62,18.31,26.33,26.14,30.17,23.12,1.36,3.23
1986,12,25,100.94,2.04,3.5,87.12,18.31,26.58,26.26,30.55,22.64,1.09,0.42
1986,12,26,100.9,1.94,3.4,87.62,18.43,26.47,26.23,30.21,22.8,1.05,5.73
1986,12,27,100.97,1.68,2.99,90.88,18.43,25.6,25.51,28.55,23.33,0.89,14.52
1986,12,28,100.99,1.67,2.88,88.06,18.19,26.2,25.93,30,22.61,0.91,5.44
1986,12,29,101,1.77,3.19,92.06,17.94,24.9,24.88,27.49,22.86,0.95,8.3
1986,12,30,100.97,1.68,2.99,86.81,17.88,26.18,25.88,30.08,22.58,0.91,1.8
1986,12,31,100.97,2,3.45,87.81,18.25,26.28,26.03,29.76,23.02,1.09,0.15
1987,1,1,100.85,2.41,4.06,88.5,18.37,26.2,25.96,29.94,22.97,1.32,2.79
1987,1,2,100.78,2.75,4.62,87.38,17.88,25.9,25.77,29.94,22.97,1.48,0.29
1987,1,3,100.85,2.29,4.04,87.19,17.4,25.37,25.27,29.23,22.53,1.21,1.54
1987,1,4,100.9,1.64,2.94,87.38,17.52,25.58,25.37,29.44,21.8,0.86,5.19
1987,1,5,100.9,1.62,3.04,89.25,18.19,25.87,25.62,29.33,22.92,0.86,4.65
1987,1,6,100.98,1.88,3.48,91.5,18.25,25.22,25.22,27.95,23.43,0.98,3.35
1987,1,7,101.02,2.29,3.95,88.75,17.7,25.44,25.33,29.15,22.24,1.25,6.74
1987,1,8,100.92,2.27,3.93,88.44,17.76,25.65,25.42,29.48,22.41,1.25,2.27
1987,1,9,100.9,2.16,3.73,89.44,17.94,25.53,25.39,28.94,22.76,1.19,13.6
1987,1,10,100.98,2.18,3.9,92.56,18.07,24.86,24.83,27.73,23.04,1.18,15.74
1987,1,11,101.01,1.72,3.09,87.56,17.88,26.01,25.74,29.65,22.46,0.92,4.3
1987,1,12,101.02,2.23,3.92,90.19,18.13,25.5,25.37,28.8,23.25,1.23,0.92
1987,1,13,101.1,2.5,4.28,89.69,17.21,24.78,24.65,27.85,22.4,1.38,6.38
1987,1,14,101,2.39,4.12,87.38,17.21,25.4,25.15,29.57,21.34,1.31,8.33
1987,1,15,101.02,2.41,4.23,88.88,17.52,25.23,25.09,28.65,22.64,1.32,1.65
1987,1,16,101.02,2.05,3.48,88.56,17.82,25.7,25.48,29.38,22.12,1.1,0.32
1987,1,17,101,1.72,2.97,90.19,18.01,25.35,25.28,28.64,22.33,0.92,5.29
1987,1,18,100.95,1.93,3.29,90.88,18.13,25.36,25.25,28.61,23.31,1.05,3.65
1987,1,19,100.95,2.16,3.8,92.75,18.19,24.9,24.92,27.88,23.05,1.14,13.03
1987,1,20,100.94,2.02,3.47,92.62,18.19,24.94,24.94,27.45,22.89,1.08,21.99
1987,1,21,100.89,1.98,3.48,92,18.13,25.01,25.02,27.8,23.14,1.03,2.07
1987,1,22,100.9,2.35,3.97,88.38,18.01,25.81,25.65,29.55,22.84,1.25,0.12
1987,1,23,100.98,2.08,3.5,90.38,18.31,25.67,25.54,28.85,22.83,1.14,2.99
1987,1,24,100.95,2.16,3.78,91.25,17.27,24.37,24.34,26.53,22.78,1.16,2.71
1987,1,25,100.89,2.2,3.84,92.19,17.94,24.79,24.79,27.14,22.51,1.17,17.21
1987,1,26,101.03,2.02,3.49,94.69,18.25,24.49,24.6,26.46,23.21,1.09,22.62
1987,1,27,101.23,2.18,3.77,93.19,17.46,24.2,24.23,26.45,22.46,1.16,17.72
1987,1,28,101.17,2.54,4.38,88,17.4,25.44,25.23,29.15,22.25,1.39,2.04
1987,1,29,101.15,2.38,3.98,90.25,17.88,25.34,25.2,28.8,22.7,1.31,2.24
1987,1,30,101.26,1.98,3.48,92,18.01,25.02,24.95,27.87,22.69,1.06,22.34
1987,1,31,101.2,2.48,4.27,92.88,17.88,24.67,24.68,27.1,23.05,1.33,8.92
1987,2,1,101.16,2.35,4.01,90.5,17.7,25.08,24.98,28.52,22.51,1.26,8.01
1987,2,2,101.24,2.41,4.2,91.88,17.58,24.45,24.55,27.58,22.42,1.27,5.87
1987,2,3,101.33,2.17,3.87,89.5,17.27,24.9,24.8,28.23,22.11,1.16,0.87
1987,2,4,101.21,2.45,4.16,87.94,17.46,25.52,25.32,29.65,21.82,1.33,0.17
1987,2,5,101.13,2.93,5,90.5,17.76,25.1,25.04,28.67,22.33,1.58,0.66
1987,2,6,101.09,2.45,4.27,90.5,17.88,25.11,25.12,28.65,22.85,1.29,0.21
1987,2,7,101,3.14,5.19,89.19,18.13,25.73,25.64,29.72,22.76,1.72,9
1987,2,8,101,2.89,4.99,89.12,17.94,25.56,25.47,29.5,22.96,1.59,6.16
1987,2,9,101.03,2.48,4.46,88.94,17.46,25.09,25.05,28.81,22.5,1.3,1.61
1987,2,10,101.02,2.26,3.82,88.25,17.64,25.6,25.38,30.01,22.12,1.2,1.05
1987,2,11,101.07,2.22,3.84,87.44,18.01,26.05,25.85,29.92,22.36,1.18,0.24
1987,2,12,101.04,2.13,3.59,87.12,18.13,26.34,26.03,30.19,22.98,1.16,0.09
1987,2,13,101.05,2.09,3.55,86.38,17.46,25.9,25.61,30.25,22.44,1.12,0.15
1987,2,14,101.04,2.41,4.05,86.19,17.27,25.79,25.5,30.16,22.05,1.29,0.05
1987,2,15,101,2.45,4.15,85.38,17.27,25.9,25.62,30.44,22,1.31,0.01
1987,2,16,100.94,2.56,4.38,88.44,17.76,25.6,25.41,29.4,22.48,1.39,4.78
1987,2,17,100.97,1.93,3.5,87.75,17.88,25.85,25.66,29.81,22.58,1.02,9.18
1987,2,18,101,1.94,3.3,85.69,17.27,25.93,25.55,30.46,22,1.05,1.13
1987,2,19,100.99,2.2,3.85,85.56,17.4,26.06,25.75,30.69,22.44,1.16,3.41
1987,2,20,101.08,2.08,3.66,86.31,17.52,25.89,25.65,30.37,21.82,1.09,0.53
1987,2,21,100.99,2.32,3.99,88.19,18.13,26,25.82,29.91,23.08,1.24,6.07
1987,2,22,101.08,1.96,3.61,91.06,18.01,25.06,25.08,28.1,23.16,1.02,10.36
1987,2,23,101.12,1.73,3.14,88.5,17.64,25.59,25.31,29.06,22.9,0.94,2.39
1987,2,24,101.07,2.37,4.12,87.88,18.01,25.9,25.76,29.42,23.46,1.28,0.17
1987,2,25,101.04,2.19,3.82,89.12,18.43,26.02,25.9,29.94,23.12,1.16,1.67
1987,2,26,101.03,1.7,3.02,89,18.25,25.87,25.73,29.03,23.08,0.88,0.24
1987,2,27,101.03,1.55,2.81,89,18.62,26.29,26.1,30.01,23.36,0.78,7.23
1987,2,28,101.07,1.88,3.38,93.75,18.62,25.11,25.13,28.02,23.26,0.97,9.73
1987,3,1,101.2,1.51,2.62,88.94,17.7,25.27,25.3,28.65,22.8,0.79,0.74
1987,3,2,101.17,1.88,3.23,86.44,17.94,26.26,26.06,30.27,22.89,1.01,4.77
1987,3,3,101.1,2.02,3.58,87.94,18.37,26.32,26.09,29.86,22.95,1.08,19.78
1987,3,4,101.12,2.05,3.59,86.19,18.01,26.44,26.16,30.17,22.93,1.1,3.69
1987,3,5,101.13,1.76,3.01,85.38,18.07,26.69,26.42,30.56,23.17,0.95,1.48
1987,3,6,101.08,1.54,2.53,84.38,18.01,26.69,26.53,30.65,23.74,0.88,0.06
1987,3,7,100.9,1.56,2.73,84.56,18.25,27.04,26.67,31.07,23.25,0.83,0.09
1987,3,8,100.79,1.75,3.09,87.62,18.92,26.98,26.65,30.88,23.15,0.95,40.79
1987,3,9,100.8,1.8,3.17,87.56,18.74,26.87,26.51,30.93,22.94,0.98,9.09
1987,3,10,100.79,1.7,3.05,86.12,18.49,26.93,26.58,31.35,22.27,0.91,1.6
1987,3,11,100.75,1.65,2.9,88.12,19.04,26.85,26.61,30.51,23.48,0.88,21.84
1987,3,12,100.77,1.58,2.71,88.06,18.98,26.84,26.62,30.47,23.7,0.84,4.89
1987,3,13,100.84,1.63,2.84,91.19,19.1,26.07,26.02,29.04,23.69,0.84,13.22
1987,3,14,100.89,1.33,2.2,84.69,18.43,27.08,26.87,31.31,23.55,0.71,1.59
1987,3,15,100.87,1.42,2.45,86.44,18.8,27.02,26.75,30.77,23.25,0.76,14.71
1987,3,16,100.89,0.7,1.12,82.38,18.49,27.06,27.3,30.78,24.01,0.36,3.78
1987,3,17,100.89,1.15,2.04,82.25,18.68,27.78,27.53,31.72,23.68,0.62,0.59
1987,3,18,100.95,1.75,3.13,85.31,18.49,27.05,26.76,30.87,22.65,0.93,0.84
1987,3,19,100.84,0.95,1.73,82.5,18.25,27.43,27.16,31.55,23.07,0.45,0.38
1987,3,20,100.87,1.45,2.35,91,19.1,26.02,26.03,28.98,23.82,0.76,24.61
1987,3,21,101.01,1.22,2.27,91.94,18.37,25.33,25.26,27.97,23.28,0.61,4.47
1987,3,22,101.11,1.29,2.11,88.5,17.64,25.09,25.25,27.8,22.64,0.71,8.86
1987,3,23,100.97,1.2,1.85,83.12,17.94,26.49,26.66,30.63,22.08,0.68,20.34
1987,3,24,100.92,1.52,2.7,87.44,18.25,26.08,26.03,29.2,23.36,0.8,5.42
1987,3,25,100.83,1.73,3.05,87.56,18.86,26.82,26.55,30.69,23.27,0.92,0.67
1987,3,26,100.92,1.8,3.03,88.25,19.17,26.87,26.74,30.55,23.4,1,1.88
1987,3,27,100.91,1.37,2.48,90.44,19.1,26.2,26.19,29.14,24.25,0.7,10.57
1987,3,28,101.04,0.91,1.44,83.31,17.33,26.06,26.07,29.42,23.76,0.47,6.99
1987,3,29,101.06,1.26,2.24,84.25,17.33,26.24,25.94,30.41,21.91,0.65,0.38
1987,3,30,100.96,1.92,3.34,86.5,18.13,26.55,26.23,30.91,22.17,1.02,1.22
1987,3,31,100.91,1.6,2.62,86.06,18.55,26.84,26.69,31.16,22.87,0.89,0.25
1987,4,1,100.8,1.61,2.66,86.81,19.1,27.11,26.94,30.92,23.83,0.84,0.66
1987,4,2,100.77,1.49,2.65,87.81,19.04,27,26.72,30.8,23.19,0.78,4.41
1987,4,3,100.75,1.48,2.55,86.25,19.17,27.41,27.12,31.46,23.81,0.79,1.63
1987,4,4,100.84,1.44,2.53,88.06,19.23,27.09,26.8,30.85,23.27,0.74,34.27
1987,4,5,100.83,1.35,2.45,89.94,19.23,26.54,26.4,29.51,23.8,0.68,29.74
1987,4,6,100.85,1.85,3.17,90.44,19.35,26.61,26.44,30.27,23.48,0.98,10.75
1987,4,7,100.86,1.59,2.9,88.69,19.23,26.97,26.66,30.75,23.14,0.84,26.28
1987,4,8,100.92,1.82,3.22,87.12,18.68,26.86,26.55,31.23,22.48,0.97,4.92
1987,4,9,100.96,2.01,3.47,89.5,18.86,26.32,26.18,29.96,22.87,1.06,3.36
1987,4,10,100.98,1.3,2.29,88.56,19.17,26.85,26.66,30.26,23.68,0.65,1.05
1987,4,11,101.02,1.21,1.81,87.94,18.86,26.28,26.46,29.13,24.09,0.68,0.17
1987,4,12,101.02,0.83,1.2,82.25,18.43,27.14,27.31,31.07,23.21,0.48,0.96
1987,4,13,100.98,0.95,1.7,85,19.17,27.44,27.35,31,24.41,0.51,79.25
1987,4,14,100.91,0.83,1.53,88.12,19.41,27.03,26.91,30.6,24.46,0.45,1.79
1987,4,15,100.92,1.34,2.2,85.56,18.98,27.08,27.08,30.69,24.36,0.74,1.51
1987,4,16,100.97,1.59,2.68,86.62,18.92,26.87,26.81,30.67,23.82,0.86,13.3
1987,4,17,100.98,1.26,2.1,85.12,18.55,27.01,26.85,30.99,23.72,0.65,2.99
1987,4,18,100.89,1.37,2.25,84.38,18.86,27.33,27.25,31.23,24.06,0.73,1.45
1987,4,19,100.9,1.52,2.69,87.5,18.92,26.77,26.65,30.27,24.23,0.8,3.07
1987,4,20,100.9,1.35,2.2,86.62,18.8,26.87,26.71,30.64,23.13,0.7,22.62
1987,4,21,100.93,1.3,2.16,85.44,18.86,27.32,27.08,31.16,23.46,0.66,3.45
1987,4,22,100.91,1.16,2.15,85.69,19.04,27.44,27.15,31.41,23.7,0.61,0.66
1987,4,23,100.87,1.2,2.01,85.12,19.29,27.52,27.4,30.97,24.61,0.64,0.87
1987,4,24,100.9,1.08,1.72,87,19.23,26.8,26.94,30.01,24.7,0.61,5.08
1987,4,25,100.89,1.48,2.63,91.62,19.47,26.26,26.26,28.93,24.04,0.78,10.1
1987,4,26,100.87,1.03,1.9,86.81,19.1,27.19,26.94,30.65,23.76,0.51,1.61
1987,4,27,100.85,1.7,3.03,87.19,19.17,27.12,26.93,30.82,23.62,0.88,0.51
1987,4,28,100.88,1.65,2.99,87.5,18.86,26.8,26.57,30.63,23.4,0.84,6.97
1987,4,29,100.87,1.23,2.02,85.81,18.68,26.73,26.71,30.04,23.71,0.62,7.34
1987,4,30,100.88,1.49,2.53,86.94,19.23,26.99,27,30.64,24.26,0.85,36.7
1987,5,1,100.91,1.25,2.2,89.56,19.35,26.66,26.57,30.15,23.69,0.62,2.98
1987,5,2,100.97,1.45,2.57,90.56,18.92,26.07,26.03,29.43,22.98,0.73,1.11
1987,5,3,101.02,1.24,2.12,90.81,18.68,25.79,25.73,28.78,23.33,0.64,13.76
1987,5,4,101.01,1.66,2.94,88.75,18.25,26.12,25.85,30.17,22.44,0.88,6.75
1987,5,5,100.99,1.68,3.04,88.94,18.37,26.18,25.89,30.04,22.57,0.88,6.26
1987,5,6,100.95,1.82,3.27,88.62,18.49,26.3,26.08,30.16,22.77,0.98,2.64
1987,5,7,100.86,1.77,3.22,89.19,19.04,26.58,26.4,30.32,23.27,0.94,0.62
1987,5,8,100.89,1.12,2.06,88.38,18.86,26.58,26.41,29.68,23.94,0.57,3.5
1987,5,9,101,0.91,1.47,86.62,17.82,25.63,25.8,28.83,23.14,0.5,9.29
1987,5,10,100.99,1.02,1.8,87.62,18.07,25.87,25.87,29.51,22.62,0.54,34.03
1987,5,11,100.91,0.84,1.39,85.56,18.43,26.69,26.61,30.56,22.75,0.44,6.98
1987,5,12,100.84,0.77,1.27,87.94,19.1,26.58,26.63,29.77,24.25,0.44,0.76
1987,5,13,100.93,1.06,1.76,90.62,18.31,25.18,25.43,27.31,23.7,0.58,18.84
1987,5,14,100.96,1.14,1.8,82,17.58,26.38,26.6,30.86,21.96,0.64,2.15
1987,5,15,101.04,1.2,2.16,85.75,18.49,26.53,26.58,30.48,22.79,0.66,33.07
1987,5,16,101.02,1.24,2.26,89.19,18.98,26.61,26.4,29.96,23.26,0.64,14.69
1987,5,17,100.98,1.79,3.26,90.56,18.98,26.22,26.08,29.68,23.25,0.95,10.29
1987,5,18,100.93,1.84,3.26,90.25,18.68,25.94,25.88,29.73,22.44,0.98,11.87
1987,5,19,100.92,1.64,3,93.75,19.53,25.88,25.9,28.54,23.74,0.84,4.73
1987,5,20,100.89,1.48,2.67,90.12,19.17,26.37,26.33,29.98,23.67,0.74,1.7
1987,5,21,100.78,1.85,3.19,89.62,18.92,26.33,26.21,29.98,22.93,0.97,1.6
1987,5,22,100.62,1.76,3.11,89.31,19.04,26.38,26.34,29.92,23.71,0.91,0.1
1987,5,23,100.66,1.85,3.26,89.81,19.53,26.68,26.65,30.22,23.76,0.95,0.37
1987,5,24,100.85,1.46,2.77,90.69,19.71,26.68,26.66,29.7,24.44,0.73,32.4
1987,5,25,100.96,1.74,3.12,94.06,19.23,25.6,25.6,28.29,23.58,0.91,19.18
1987,5,26,101.03,1.6,2.7,90.94,18.19,25.33,25.32,28.46,23.22,0.84,1.27
1987,5,27,100.89,1.37,2.52,89.62,18.37,25.92,25.74,29.64,22.46,0.7,28.92
1987,5,28,100.84,1.62,2.95,90.12,18.98,26.28,26.14,29.84,23,0.85,27.74
1987,5,29,100.86,1.82,3.23,89.44,18.92,26.38,26.24,30.25,23,0.95,5.59
1987,5,30,100.82,1.91,3.35,91.5,19.59,26.42,26.38,29.69,23.81,1,1.97
1987,5,31,100.73,1.9,3.38,92.69,20.26,26.68,26.69,29.55,24.17,0.98,3.24
1987,6,1,100.68,1.58,2.93,94.31,20.57,26.58,26.65,29.2,25.05,0.79,6.59
1987,6,2,100.68,1.6,2.65,91.19,19.65,26.34,26.46,29.63,24.3,0.86,1.52
1987,6,3,100.67,1.52,2.62,89.56,19.04,26.41,26.29,29.99,23.23,0.8,1.2
1987,6,4,100.62,1.68,2.86,89.06,19.04,26.52,26.39,30.23,23.26,0.9,1.77
1987,6,5,100.69,1.58,2.84,92.19,19.29,26.03,25.98,28.9,23.44,0.8,4.97
1987,6,6,100.75,1.09,2.08,90.62,18.98,26.14,26.04,28.62,23.83,0.52,2.48
1987,6,7,100.76,1.52,2.72,90.06,18.74,26.15,25.93,29.66,23.06,0.78,0.73
1987,6,8,100.71,1.81,3.16,91.06,19.04,25.98,25.98,29.26,23.33,0.93,0.12
1987,6,9,100.78,2.16,3.7,89.88,19.23,26.48,26.44,30.32,23.58,1.12,4.03
1987,6,10,100.93,2.18,3.8,88.94,19.1,26.59,26.51,30.49,23.51,1.14,1.09
1987,6,11,101,1.81,3.18,88.56,18.92,26.57,26.44,30.5,23.3,0.95,0.93
1987,6,12,100.94,1.69,3.05,87.75,18.62,26.53,26.37,30.41,23.48,0.86,0.56
1987,6,13,100.82,1.76,3.05,88.81,19.17,26.67,26.6,30.4,23.19,0.92,0.09
1987,6,14,100.79,2.05,3.59,89.06,19.17,26.69,26.55,30.81,23.65,1.08,0.04
1987,6,15,100.86,2.22,3.79,88.31,18.68,26.34,26.24,29.99,23.7,1.16,0.91
1987,6,16,100.94,1.93,3.42,87.31,17.94,25.94,25.82,30.03,22.69,0.99,0.9
1987,6,17,100.92,1.73,3.04,88.25,18.19,25.95,25.83,29.73,22.87,0.91,1.49
1987,6,18,100.82,1.8,3.2,91.12,18.25,25.37,25.3,28.53,22.87,0.93,1.44
1987,6,19,100.81,1.76,3.18,93,18.55,25.17,25.18,27.92,22.73,0.9,17.25
1987,6,20,100.89,1.98,3.66,94.06,19.17,25.48,25.51,28.29,23.37,1.03,10.93
1987,6,21,100.99,2.06,3.67,93.81,19.29,25.64,25.71,28.45,23.59,1.05,3.45
1987,6,22,100.96,2.11,3.65,87.88,18.8,26.57,26.5,30.61,23.66,1.1,0.12
1987,6,23,100.93,2.02,3.39,89,18.74,26.24,26.19,30.64,22.93,1.07,0.7
1987,6,24,100.91,1.82,3.12,88.62,18.31,25.99,25.88,30.02,22.41,0.94,0.1
1987,6,25,100.9,1.3,2.33,87.31,18.43,26.48,26.28,30.48,22.44,0.66,1.84
1987,6,26,100.93,1.61,2.88,91.12,18.74,25.84,25.74,28.83,23.27,0.83,7.21
1987,6,27,100.99,1.66,2.98,91.62,18.25,25.2,25.2,28.12,23.08,0.84,1.06
1987,6,28,100.98,1.84,3.18,88,17.94,25.85,25.7,29.73,22.46,0.95,0.01
1987,6,29,100.91,1.66,2.96,87,17.88,26.13,25.85,29.9,22.48,0.84,0.02
1987,6,30,100.99,1.65,2.88,86,17.33,25.69,25.49,29.85,21.26,0.83,0.03
1987,7,1,101.03,1.81,3.06,86.31,16.97,25.24,25.12,29.33,21.59,0.93,0.12
1987,7,2,101.11,1.46,2.62,90.38,17.4,24.69,24.67,28.05,21.99,0.73,1.28
1987,7,3,101.1,1.73,3,89.88,17.64,25.07,25.04,28.47,22.21,0.89,0.03
1987,7,4,101.03,1.77,3,87.75,17.58,25.52,25.39,29.51,22.12,0.92,0.1
1987,7,5,101.05,2.17,3.64,88.19,18.07,25.87,25.8,29.95,22.89,1.13,0.02
1987,7,6,101.05,2.12,3.57,87.94,18.01,25.88,25.76,30.21,22.23,1.11,0.03
1987,7,7,101.03,2.06,3.47,88.31,18.01,25.85,25.69,30.04,22.07,1.07,0.96
1987,7,8,101.02,1.76,3.12,86.38,17.58,25.92,25.71,30.35,22.13,0.88,0.23
1987,7,9,101.08,1.75,3.02,87,17.4,25.63,25.42,29.91,21.47,0.89,0
